dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7
1.534532159566879272e-01,-3.320471644401550293e-01,2.473326474428176880e-01,-2.467574179172515869e-02,8.890898525714874268e-02,-1.662175953388214111e-01,-3.190053105354309082e-01,-1.433509886264801025e-01
3.820341229438781738e-01,3.602008223533630371e-01,1.983691304922103882e-01,-4.052031338214874268e-01,-4.445052742958068848e-01,2.012107968330383301e-01,5.850786343216896057e-02,-1.940716505050659180e-01
3.740831911563873291e-01,9.515565633773803711e-02,1.568772941827774048e-01,-1.024419963359832764e-01,-3.387617468833923340e-01,1.291465461254119873e-01,-2.760880067944526672e-02,-1.644619107246398926e-01
8.603128194808959961e-01,5.732896924018859863e-01,3.360345363616943359e-01,-6.908514350652694702e-02,-1.195201992988586426e+00,5.411980152130126953e-01,2.487820088863372803e-01,-5.624263882637023926e-01
4.631529450416564941e-01,8.798662424087524414e-01,6.209031343460083008e-01,-2.476200461387634277e-01,-6.533058881759643555e-01,9.116110801696777344e-01,6.452362537384033203e-01,1.120055019855499268e-01
4.215458035469055176e-01,2.449900656938552856e-01,5.330611467361450195e-01,-2.491808384656906128e-01,-6.770201325416564941e-01,1.952491402626037598e-01,1.221378743648529053e-01,1.030669063329696655e-01
3.621936738491058350e-01,2.829115390777587891e-01,3.092573583126068115e-01,2.233907580375671387e-02,-5.272631049156188965e-01,5.885370969772338867e-01,6.076921820640563965e-01,2.290772795677185059e-01
2.499397099018096924e-01,-3.430615067481994629e-01,1.855601221323013306e-01,-5.912901461124420166e-02,2.364860475063323975e-02,-1.861922442913055420e-01,-1.695467680692672729e-01,1.281499862670898438e-04
2.805346250534057617e-01,-1.714705675840377808e-01,1.629262417554855347e-01,-5.146235227584838867e-03,-5.706689506769180298e-02,-4.229548946022987366e-02,-2.025905847549438477e-01,-5.973671376705169678e-02
4.422543048858642578e-01,6.953514814376831055e-01,7.039186954498291016e-01,-2.601623535156250000e-01,-8.674951195716857910e-01,8.790441751480102539e-01,4.721773564815521240e-01,2.702525854110717773e-01
1.769359260797500610e-01,3.638212680816650391e-01,5.085912942886352539e-01,-2.537112534046173096e-01,-1.819500327110290527e-01,5.065913200378417969e-01,3.414898216724395752e-01,2.702622413635253906e-01
3.667579591274261475e-01,-1.587865501642227173e-01,1.071907728910446167e-01,-1.230121105909347534e-01,-2.632489502429962158e-01,-5.720491334795951843e-02,-5.309069529175758362e-03,-3.276073932647705078e-02
5.927110910415649414e-01,4.750282168388366699e-01,3.656683862209320068e-01,-1.389454901218414307e-01,-8.153721094131469727e-01,4.533021450042724609e-01,2.189226746559143066e-01,-1.182708442211151123e-01
1.150847971439361572e-01,-1.622700691223144531e-01,3.212426900863647461e-01,-5.615046620368957520e-02,5.595718324184417725e-02,1.168979033827781677e-01,-1.087478548288345337e-01,1.232569441199302673e-01
5.960228443145751953e-01,5.904933214187622070e-01,2.267199754714965820e-01,-3.745842874050140381e-01,-9.164537191390991211e-01,3.471627533435821533e-01,1.645142436027526855e-01,-5.782196521759033203e-01
7.497510910034179688e-01,9.336388111114501953e-01,5.539513826370239258e-01,-9.956616163253784180e-02,-1.180693626403808594e+00,9.233732223510742188e-01,6.987370252609252930e-01,-3.204618096351623535e-01
3.714884519577026367e-01,1.552926003932952881e-02,2.251011282205581665e-01,-1.795084476470947266e-01,-3.503456711769104004e-01,7.563617080450057983e-03,3.751373663544654846e-02,7.227237522602081299e-02
1.226205825805664062e-01,-3.111837506294250488e-01,2.130165696144104004e-01,-8.116492629051208496e-02,-6.082031875848770142e-02,1.524478495121002197e-01,4.071490839123725891e-02,5.701478570699691772e-02
2.576532065868377686e-01,-1.114268228411674500e-01,1.754902154207229614e-01,1.252856850624084473e-02,-6.148722022771835327e-02,3.649122267961502075e-02,-3.098436892032623291e-01,-3.504350781440734863e-01
5.297168493270874023e-01,2.099630683660507202e-01,1.714985221624374390e-01,-1.298305988311767578e-01,-5.565765500068664551e-01,2.059002518653869629e-01,1.025082319974899292e-01,-1.092125922441482544e-01
6.660326123237609863e-01,7.203713655471801758e-01,2.998974919319152832e-01,-2.911485433578491211e-01,-1.000173687934875488e+00,4.982773661613464355e-01,2.694072425365447998e-01,-5.680212378501892090e-01
8.862072229385375977e-01,1.061300039291381836e+00,4.269326031208038330e-01,-6.070277839899063110e-02,-1.128547191619873047e+00,9.049495458602905273e-01,4.993405640125274658e-01,-4.487403035163879395e-01
3.846416175365447998e-01,9.503817558288574219e-02,6.317509710788726807e-02,-1.148433089256286621e-01,-3.308977782726287842e-01,1.293652653694152832e-01,-2.567815594375133514e-02,-1.006303578615188599e-01
1.011401414871215820e-03,3.328914642333984375e-01,6.730250716209411621e-01,-1.419177651405334473e-02,-2.816532850265502930e-01,1.099255084991455078e+00,1.126397848129272461e+00,8.566986322402954102e-01
2.595784366130828857e-01,-2.052256911993026733e-01,2.112434059381484985e-01,-1.822145432233810425e-01,-1.065529659390449524e-01,-1.272306144237518311e-01,-9.056963771581649780e-02,-8.812791109085083008e-02
3.984034657478332520e-01,1.396177560091018677e-01,3.489470183849334717e-01,-2.584903538227081299e-01,-4.874519705772399902e-01,3.202757239341735840e-02,7.534697651863098145e-02,3.880638629198074341e-02
2.860450744628906250e-01,-2.399820238351821899e-01,2.383084446191787720e-01,-8.399118483066558838e-02,-2.479994297027587891e-02,-1.403656303882598877e-01,-1.590033322572708130e-01,-9.124077856540679932e-03
2.597433924674987793e-01,-1.291761100292205811e-01,1.290664076805114746e-01,-9.967982023954391479e-02,-8.334901928901672363e-02,-6.459236145019531250e-02,-1.473402827978134155e-01,2.259083092212677002e-03
4.879870116710662842e-01,3.498524427413940430e-01,2.456593662500381470e-01,-2.074606865644454956e-01,-5.759630799293518066e-01,2.867468595504760742e-01,1.046375632286071777e-01,-1.445107758045196533e-01
3.622952699661254883e-01,-1.044286787509918213e-02,2.208368182182312012e-01,4.291725158691406250e-02,-1.628618389368057251e-01,9.332153946161270142e-02,-1.008748561143875122e-01,-6.325434148311614990e-02
3.008910417556762695e-01,1.673987358808517456e-01,2.748776674270629883e-01,-1.876333355903625488e-02,-2.806451618671417236e-01,2.971645593643188477e-01,1.881939172744750977e-01,7.457731664180755615e-02
1.621735543012619019e-01,-1.741840690374374390e-01,2.312857955694198608e-01,-2.247356623411178589e-01,-3.730299472808837891e-01,3.553830981254577637e-01,3.501624763011932373e-01,1.218257173895835876e-01
5.698169469833374023e-01,4.013386964797973633e-01,3.585932552814483643e-01,-1.152615994215011597e-01,-7.857750654220581055e-01,4.185659289360046387e-01,1.977787613868713379e-01,-5.019229650497436523e-02
2.145922929048538208e-01,2.280350029468536377e-02,3.120440542697906494e-01,-1.979485452175140381e-01,-2.219451665878295898e-01,1.532879769802093506e-01,-1.968118548393249512e-02,9.950502216815948486e-02
4.248063564300537109e-01,6.842976808547973633e-01,4.697468876838684082e-01,-3.875939846038818359e-01,-5.385779738426208496e-01,5.820573568344116211e-01,3.390199840068817139e-01,-7.539030909538269043e-02
8.658894896507263184e-02,-6.073235869407653809e-01,3.734061121940612793e-01,5.587506294250488281e-02,2.600361108779907227e-01,-3.642235994338989258e-01,-4.344622194766998291e-01,-2.174345254898071289e-01
4.020144343376159668e-01,2.732678502798080444e-02,1.017313599586486816e-01,-2.194299101829528809e-01,-4.139336347579956055e-01,2.400734275579452515e-02,3.565578535199165344e-02,-1.388995647430419922e-01
5.394039154052734375e-01,5.458312034606933594e-01,2.768503427505493164e-01,-1.526135951280593872e-01,-7.328490614891052246e-01,4.758124947547912598e-01,3.462737202644348145e-01,-2.268365919589996338e-01
6.009258031845092773e-01,8.955141305923461914e-01,4.440728127956390381e-01,-2.024641931056976318e-01,-7.078829407691955566e-01,7.920755743980407715e-01,4.627414941787719727e-01,-1.381046772003173828e-01
7.380363941192626953e-01,4.851821660995483398e-01,2.962499260902404785e-01,-3.705300390720367432e-02,-9.105175137519836426e-01,4.684802293777465820e-01,1.826757788658142090e-01,-3.039627671241760254e-01
2.566660046577453613e-01,-1.955342292785644531e-01,1.791220754384994507e-01,1.006701588630676270e-02,1.280382275581359863e-03,-5.974833667278289795e-02,-2.403962314128875732e-01,-5.362026393413543701e-02
8.049753308296203613e-01,5.677872300148010254e-01,2.454681247472763062e-01,-7.346939295530319214e-02,-1.060426712036132812e+00,5.168251991271972656e-01,1.974344253540039062e-01,-5.129162073135375977e-01
7.246041297912597656e-01,7.841998934745788574e-01,2.751350402832031250e-01,-1.710931807756423950e-01,-1.095086216926574707e+00,6.485702395439147949e-01,4.083198308944702148e-01,-5.826963782310485840e-01
4.616610407829284668e-01,5.552804470062255859e-01,3.380881547927856445e-01,-2.210720479488372803e-01,-7.439859509468078613e-01,5.004869699478149414e-01,4.179608523845672607e-01,-2.222192287445068359e-01
3.387095034122467041e-01,-2.281462401151657104e-02,3.772079944610595703e-01,-1.954548656940460205e-01,-3.418813347816467285e-01,-5.513930320739746094e-02,1.916535571217536926e-02,4.236451536417007446e-02
2.018604725599288940e-01,-3.248666524887084961e-01,2.263737022876739502e-01,2.830179035663604736e-02,1.561925858259201050e-01,-1.548530161380767822e-01,-3.099319636821746826e-01,-2.718374133110046387e-02
6.349617838859558105e-01,7.124834060668945312e-01,3.771167993545532227e-01,-2.428312599658966064e-01,-8.881965875625610352e-01,4.676994681358337402e-01,1.888166218996047974e-01,-3.903787434101104736e-01
2.644798159599304199e-01,-6.199304386973381042e-02,1.261086165904998779e-01,-1.622376143932342529e-01,-1.712615787982940674e-01,4.039819538593292236e-02,-5.458671972155570984e-02,7.443825155496597290e-02
3.568541407585144043e-01,3.449527919292449951e-02,1.851079761981964111e-01,-3.263421356678009033e-02,-2.098592221736907959e-01,1.053793951869010925e-01,-1.558649353682994843e-02,1.602720469236373901e-02
8.814556896686553955e-02,-2.165147662162780762e-02,4.557365179061889648e-01,-1.159100160002708435e-01,1.021109968423843384e-01,2.404339909553527832e-01,-5.374426022171974182e-02,1.156396269798278809e-01
5.933656096458435059e-01,2.961966395378112793e-01,1.954976320266723633e-01,-9.273889660835266113e-02,-6.612772345542907715e-01,2.971835136413574219e-01,1.256679445505142212e-01,-1.727991998195648193e-01
2.685846686363220215e-01,-1.417656242847442627e-01,2.429059594869613647e-01,-8.856053650379180908e-02,-1.635403782129287720e-01,9.590473026037216187e-03,-1.292816996574401855e-01,6.559391319751739502e-02
3.554999232292175293e-01,3.335592895746231079e-02,2.336603254079818726e-01,-1.870996803045272827e-01,-3.866991102695465088e-01,4.115768522024154663e-02,3.937523439526557922e-02,9.337671101093292236e-02
5.936337709426879883e-01,4.717533588409423828e-01,4.465437829494476318e-01,-2.537510991096496582e-01,-8.609262108802795410e-01,2.897750735282897949e-01,1.313626468181610107e-01,-2.886620759963989258e-01
3.350441455841064453e-01,-1.256182789802551270e-01,1.548490375280380249e-01,-7.976660132408142090e-02,-2.673707306385040283e-01,3.799017518758773804e-02,-5.530089139938354492e-02,-2.040735483169555664e-01
1.733808517456054688e-01,-1.210365742444992065e-01,1.987071633338928223e-01,-1.126400604844093323e-01,-9.515568614006042480e-02,7.445707172155380249e-02,-4.030651971697807312e-02,6.677944213151931763e-02
6.161409616470336914e-01,1.135213255882263184e+00,7.582181692123413086e-01,-4.334319233894348145e-01,-1.046435236930847168e+00,8.099083304405212402e-01,3.367901146411895752e-01,-3.887083232402801514e-01
1.221971511840820312e-01,-1.861334145069122314e-01,4.206691682338714600e-01,1.338376402854919434e-01,2.357309311628341675e-01,9.908897429704666138e-02,-1.959061622619628906e-01,5.761247873306274414e-02
2.321254462003707886e-01,-1.269291937351226807e-01,2.374024987220764160e-01,1.787310838699340820e-02,-6.139352917671203613e-02,5.839324742555618286e-02,-1.263602375984191895e-01,-3.989063203334808350e-02
7.600811719894409180e-01,8.471106290817260742e-01,2.666307091712951660e-01,-2.556901574134826660e-01,-1.093582153320312500e+00,6.128555536270141602e-01,2.778503298759460449e-01,-6.700857877731323242e-01
1.812412440776824951e-01,-2.234038263559341431e-01,3.312257528305053711e-01,-4.850910604000091553e-02,8.049602806568145752e-02,-1.088288873434066772e-01,-3.037176430225372314e-01,-1.358330547809600830e-01
8.234517574310302734e-01,1.071557998657226562e+00,3.937858343124389648e-01,-1.163133233785629272e-01,-1.123701214790344238e+00,8.616067171096801758e-01,5.294173359870910645e-01,-5.164256691932678223e-01
2.612987458705902100e-01,2.677784860134124756e-02,1.970803439617156982e-01,-2.566235363483428955e-01,-1.916873455047607422e-01,-3.081009723246097565e-02,-1.134210079908370972e-01,-1.453107297420501709e-01
3.867910802364349365e-01,7.667532563209533691e-02,1.560577452182769775e-01,-3.775534033775329590e-02,-2.772787809371948242e-01,1.277643442153930664e-01,1.795404776930809021e-02,2.090819180011749268e-03
3.968248367309570312e-01,1.418259739875793457e-01,3.338410258293151855e-01,-2.535375952720642090e-01,-4.830070734024047852e-01,3.943287581205368042e-02,7.176235318183898926e-02,3.152577579021453857e-02
2.860723733901977539e-01,-6.683005392551422119e-02,1.755475997924804688e-01,-1.739676147699356079e-01,-2.646433711051940918e-01,-4.065703600645065308e-02,-7.921500504016876221e-02,-1.464974880218505859e-01
3.783880472183227539e-01,2.209504395723342896e-01,4.234277904033660889e-01,-2.621763646602630615e-01,-8.352763652801513672e-01,6.774208545684814453e-01,5.478848814964294434e-01,9.417168796062469482e-02
4.491506814956665039e-01,1.814963072538375854e-01,1.510717719793319702e-01,-2.246061712503433228e-01,-4.625018239021301270e-01,1.317564845085144043e-01,8.383433520793914795e-02,-8.929648995399475098e-02
1.371199339628219604e-01,-1.826059818267822266e-01,3.099371492862701416e-01,-3.057157993316650391e-02,1.056143790483474731e-01,9.645723551511764526e-02,-1.146163195371627808e-01,1.786383390426635742e-01
8.861178159713745117e-01,9.162470698356628418e-01,4.045787155628204346e-01,-6.681744754314422607e-02,-1.184351921081542969e+00,7.889077663421630859e-01,3.831323385238647461e-01,-5.982061028480529785e-01
5.299403667449951172e-01,2.951097488403320312e-01,2.653346955776214600e-01,-1.695219576358795166e-01,-6.365058422088623047e-01,2.315420508384704590e-01,1.077372878789901733e-01,-1.383973062038421631e-01
6.022381782531738281e-01,4.951253533363342285e-01,3.445886075496673584e-01,-1.223420500755310059e-01,-8.334100842475891113e-01,6.122140884399414062e-01,4.526748359203338623e-01,-1.490619778633117676e-01
6.545250415802001953e-01,5.937744379043579102e-01,1.821964234113693237e-01,-1.155041009187698364e-01,-8.332081437110900879e-01,5.005964636802673340e-01,2.287908196449279785e-01,-3.846832215785980225e-01
7.066317200660705566e-01,8.140655755996704102e-01,2.124897390604019165e-01,-2.569586336612701416e-01,-1.039648532867431641e+00,5.964851975440979004e-01,2.765726149082183838e-01,-6.424328088760375977e-01
-1.152360141277313232e-01,-6.413819789886474609e-01,4.036651551723480225e-01,3.502311706542968750e-01,4.470489621162414551e-01,6.770477443933486938e-02,-2.569634616374969482e-01,1.086855530738830566e-01
1.610463857650756836e-01,-3.029233217239379883e-01,2.154999971389770508e-01,1.914961636066436768e-02,1.332515329122543335e-01,-7.722023129463195801e-02,-3.039400875568389893e-01,-8.120879530906677246e-03
3.161460757255554199e-01,-3.105781972408294678e-03,1.568707078695297241e-01,-8.237068355083465576e-02,-1.927633434534072876e-01,9.296736866235733032e-02,-2.003440260887145996e-02,5.966226756572723389e-02
3.885059952735900879e-01,3.801045417785644531e-01,4.193128049373626709e-01,-1.623042970895767212e-01,-6.962662339210510254e-01,4.560473561286926270e-01,4.069367647171020508e-01,-5.736760795116424561e-02
6.015375852584838867e-01,5.324988961219787598e-01,5.466535687446594238e-01,-2.128843963146209717e-01,-9.183372855186462402e-01,3.582782745361328125e-01,1.650800406932830811e-01,-2.064091563224792480e-01
3.370949625968933105e-01,-1.484067738056182861e-01,3.816913664340972900e-01,-6.611736863851547241e-02,-1.614295542240142822e-01,-7.364013046026229858e-02,-1.031524538993835449e-01,3.733987361192703247e-02
7.427340745925903320e-01,1.023272275924682617e+00,4.882594347000122070e-01,-1.255887150764465332e-01,-1.086962103843688965e+00,9.014368653297424316e-01,6.769651174545288086e-01,-3.800508677959442139e-01
2.004142254590988159e-01,-1.533999294042587280e-01,2.843606770038604736e-01,-1.362604498863220215e-01,-5.108810216188430786e-02,-8.451890945434570312e-02,-2.039082050323486328e-01,-1.270693391561508179e-01
2.720816731452941895e-01,-1.374222934246063232e-01,1.493201404809951782e-01,-7.554174959659576416e-02,-1.007953286170959473e-01,-5.710823461413383484e-02,-1.684000194072723389e-01,-5.614618957042694092e-02
4.529623389244079590e-01,9.452018141746520996e-02,6.706988066434860229e-02,-6.622443348169326782e-02,-4.042567014694213867e-01,1.597730815410614014e-01,2.324920520186424255e-02,-7.137632369995117188e-02
2.191430330276489258e-01,-8.661656826734542847e-02,1.732034385204315186e-01,-1.928934454917907715e-01,-9.698123484849929810e-02,-8.292958140373229980e-02,-2.076265960931777954e-01,-2.071913182735443115e-01
5.634904503822326660e-01,7.384043931961059570e-01,7.583714127540588379e-01,-2.876714169979095459e-01,-9.774863719940185547e-01,6.971671581268310547e-01,3.127323091030120850e-01,-1.111958920955657959e-02
6.375104188919067383e-01,5.218868851661682129e-01,3.582702279090881348e-01,-1.112315803766250610e-01,-9.085068106651306152e-01,7.640571594238281250e-01,6.235900521278381348e-01,-1.003134548664093018e-01
5.456881523132324219e-01,8.022187650203704834e-02,8.802967518568038940e-02,-1.196320280432701111e-01,-6.068478226661682129e-01,1.417133510112762451e-01,1.265924870967864990e-01,-1.747578978538513184e-01
3.992433845996856689e-02,-1.477210819721221924e-01,3.223586380481719971e-01,-1.282509714365005493e-01,-1.231241822242736816e-01,5.164805054664611816e-01,2.914606332778930664e-01,3.901182413101196289e-01
2.617637217044830322e-01,9.056776762008666992e-03,1.864810287952423096e-01,-2.308190464973449707e-01,-2.031880617141723633e-01,-1.539139449596405029e-02,-1.052007228136062622e-01,-1.424621641635894775e-01
2.547144293785095215e-01,-2.491418272256851196e-01,2.137422710657119751e-01,-3.557015955448150635e-02,-1.939903199672698975e-02,-7.452929764986038208e-02,-1.786762923002243042e-01,5.607341229915618896e-02
2.847822308540344238e-01,-7.076049596071243286e-02,1.861288994550704956e-01,-2.280878722667694092e-01,-2.186909914016723633e-01,-5.289808288216590881e-02,-8.532837033271789551e-03,-5.470359325408935547e-02
4.278354048728942871e-01,7.900846600532531738e-01,5.853703022003173828e-01,-2.768891751766204834e-01,-5.412820577621459961e-01,8.056885600090026855e-01,5.402736067771911621e-01,1.253031194210052490e-01
6.501113176345825195e-01,8.681457638740539551e-01,4.129999279975891113e-01,-1.626563370227813721e-01,-7.795104384422302246e-01,7.233267426490783691e-01,4.374509751796722412e-01,-1.995666623115539551e-01
7.479971647262573242e-01,7.115818858146667480e-01,3.801579177379608154e-01,-2.701325714588165283e-02,-9.999343156814575195e-01,7.152929306030273438e-01,3.611315488815307617e-01,-1.986659467220306396e-01
3.265285789966583252e-01,-1.430851966142654419e-01,9.066525101661682129e-02,-1.338170468807220459e-01,-3.771105408668518066e-01,-5.011760443449020386e-02,-5.365553498268127441e-02,-2.168856263160705566e-01
5.711266398429870605e-01,5.111211538314819336e-01,1.050681248307228088e-01,-2.772606611251831055e-01,-8.070513606071472168e-01,3.681129813194274902e-01,9.969329833984375000e-02,-5.221378207206726074e-01
1.489018499851226807e-01,-3.492672443389892578e-01,3.746577501296997070e-01,8.208486437797546387e-02,2.713049650192260742e-01,-1.604990661144256592e-01,-4.538599252700805664e-01,-1.549713015556335449e-01
3.698129057884216309e-01,4.356995224952697754e-01,5.025548934936523438e-01,-2.491087913513183594e-01,-7.090317606925964355e-01,6.585874557495117188e-01,3.527111709117889404e-01,2.958348691463470459e-01
4.136419892311096191e-01,1.772435754537582397e-01,1.467754542827606201e-01,-2.724294066429138184e-01,-5.366028547286987305e-01,9.503548592329025269e-02,8.543312549591064453e-02,-1.967042684555053711e-01
3.661456406116485596e-01,-6.561459600925445557e-02,1.797051727771759033e-01,4.380521178245544434e-02,-1.879425346851348877e-01,6.736744195222854614e-02,-1.601232737302780151e-01,-1.327690631151199341e-01
6.601446270942687988e-01,9.955153465270996094e-01,6.119078993797302246e-01,-2.354100048542022705e-01,-9.666866660118103027e-01,9.138913154602050781e-01,5.021944046020507812e-01,-9.108051657676696777e-02
1.535463035106658936e-01,-3.099815845489501953e-01,2.348083406686782837e-01,4.137670993804931641e-02,1.708100885152816772e-01,-1.069898307323455811e-01,-3.109257221221923828e-01,-1.443719118833541870e-02
3.721333444118499756e-01,2.402932196855545044e-01,1.153662204742431641e-01,-3.290713131427764893e-01,-4.654021263122558594e-01,1.088212952017784119e-01,-5.116762593388557434e-03,-3.053289651870727539e-01
7.454505562782287598e-01,9.135391712188720703e-01,2.944990992546081543e-01,-3.119017481803894043e-01,-1.076516389846801758e+00,6.116100549697875977e-01,2.877272069454193115e-01,-6.646298766136169434e-01
6.169460415840148926e-01,4.139127731323242188e-01,2.516295909881591797e-01,3.953728079795837402e-02,-7.370783090591430664e-01,5.809748172760009766e-01,4.455149173736572266e-01,-8.835333585739135742e-02
5.561984777450561523e-01,3.645566105842590332e-01,3.925662338733673096e-01,-1.784419864416122437e-01,-8.876949548721313477e-01,6.338680982589721680e-01,4.128882586956024170e-01,-7.610566914081573486e-02
2.936002314090728760e-01,1.197617501020431519e-02,1.937253326177597046e-01,-3.445693254470825195e-01,-3.643893599510192871e-01,-1.056845337152481079e-01,-3.391305357217788696e-02,-2.053262591361999512e-01
2.118310779333114624e-01,-2.758654952049255371e-01,2.496844083070755005e-01,-9.666666388511657715e-03,1.112801581621170044e-01,-1.356006264686584473e-01,-2.824263870716094971e-01,-4.334804415702819824e-02
4.019352495670318604e-01,1.938157826662063599e-01,3.611028194427490234e-01,-2.773084044456481934e-01,-5.213708281517028809e-01,6.863366812467575073e-02,8.434787392616271973e-02,3.866776823997497559e-03
5.586154460906982422e-01,4.616201519966125488e-01,4.936352074146270752e-01,-2.220141291618347168e-01,-8.176615834236145020e-01,3.245599567890167236e-01,1.588541418313980103e-01,-1.530128121376037598e-01
2.297515273094177246e-01,-3.123468756675720215e-01,1.761947423219680786e-01,-1.809426844120025635e-01,-1.189979836344718933e-01,-2.289266288280487061e-01,-6.731534004211425781e-02,-2.162724733352661133e-02
5.633533000946044922e-01,7.661846876144409180e-01,3.939655721187591553e-01,-1.662711352109909058e-01,-6.796327233314514160e-01,6.782493591308593750e-01,4.173319935798645020e-01,-1.193615794181823730e-01
3.634196221828460693e-01,6.019102334976196289e-01,4.878385663032531738e-01,-1.461666524410247803e-01,-4.750329852104187012e-01,7.093317508697509766e-01,5.615462064743041992e-01,2.171555310487747192e-01
3.903604149818420410e-01,3.762772679328918457e-02,1.429107189178466797e-01,-1.882250607013702393e-02,-2.711457014083862305e-01,1.137114837765693665e-01,-3.737902641296386719e-02,-4.368372261524200439e-02
2.975835204124450684e-01,-1.266702413558959961e-01,3.429368436336517334e-01,-1.903675496578216553e-01,-2.487165927886962891e-01,-9.986696392297744751e-02,4.265706986188888550e-03,-6.577268242835998535e-03
5.354307293891906738e-01,6.201925277709960938e-01,6.996788978576660156e-01,-1.829102784395217896e-01,-1.195122122764587402e+00,9.203665256500244141e-01,7.549001574516296387e-01,-7.701875269412994385e-02
1.517917662858963013e-01,-3.771490454673767090e-01,2.749618291854858398e-01,7.943481206893920898e-02,2.287314683198928833e-01,-1.174695119261741638e-01,-3.676592111587524414e-01,-3.516726195812225342e-02
4.210212528705596924e-01,2.270361036062240601e-01,8.462088555097579956e-02,-2.421151548624038696e-01,-5.384123325347900391e-01,1.666317582130432129e-01,8.554887026548385620e-03,-3.426873683929443359e-01
6.268216967582702637e-01,8.954033851623535156e-01,4.027667939662933350e-01,-2.822366952896118164e-01,-7.696872949600219727e-01,7.109380960464477539e-01,3.741956949234008789e-01,-2.846504151821136475e-01
6.220285892486572266e-01,3.648438453674316406e-01,2.226345986127853394e-01,-6.922315806150436401e-02,-7.051356434822082520e-01,3.386082053184509277e-01,1.416373103857040405e-01,-1.955282688140869141e-01
5.409821271896362305e-01,1.979313641786575317e-01,9.763452410697937012e-02,-7.636533677577972412e-02,-6.588191986083984375e-01,2.645716369152069092e-01,1.077483743429183960e-01,-2.621952593326568604e-01
4.450360834598541260e-01,2.586567401885986328e-02,3.009532690048217773e-01,-2.462737262248992920e-01,-5.579619407653808594e-01,-9.908966720104217529e-03,1.771996766328811646e-01,1.672825217247009277e-02
4.205401837825775146e-01,7.961358428001403809e-01,6.299285888671875000e-01,-2.596482634544372559e-01,-7.448791861534118652e-01,7.838587164878845215e-01,5.637706518173217773e-01,-6.945021450519561768e-03
1.138195395469665527e-01,4.406271129846572876e-02,4.413137137889862061e-01,-1.515961289405822754e-01,-2.265702188014984131e-02,2.623201012611389160e-01,9.245292842388153076e-02,2.001488804817199707e-01
3.965088129043579102e-01,4.853043556213378906e-01,3.727590441703796387e-01,-2.362039685249328613e-02,-4.876543283462524414e-01,6.627660989761352539e-01,5.573567152023315430e-01,2.305206507444381714e-01
1.347278058528900146e-01,-4.390172362327575684e-01,3.291901051998138428e-01,1.499719023704528809e-01,3.503648638725280762e-01,-2.020387649536132812e-01,-5.063998103141784668e-01,-1.268770992755889893e-01
1.761329770088195801e-01,-1.521829366683959961e-01,3.168402910232543945e-01,-7.490107417106628418e-02,4.648694396018981934e-02,-3.782837837934494019e-02,-2.403878420591354370e-01,-9.088206291198730469e-02
5.426099300384521484e-01,4.498975872993469238e-01,4.933904409408569336e-01,-1.726847589015960693e-01,-9.957219958305358887e-01,7.105259299278259277e-01,6.007880568504333496e-01,-1.418519616127014160e-01
6.194269657135009766e-01,4.869068264961242676e-01,3.211089968681335449e-01,-1.478546559810638428e-01,-8.105677366256713867e-01,4.182759523391723633e-01,1.529489904642105103e-01,-2.608281970024108887e-01
1.102502793073654175e-01,-4.789325594902038574e-01,2.546549141407012939e-01,4.436400532722473145e-02,1.962711960077285767e-01,-2.541660070419311523e-01,-4.502846300601959229e-01,-2.535503208637237549e-01
7.108662128448486328e-01,9.357132911682128906e-01,4.106403589248657227e-01,-9.393945336341857910e-02,-8.276414871215820312e-01,7.960344552993774414e-01,4.851873219013214111e-01,-2.019476890563964844e-01
6.405036151409149170e-02,-4.014011025428771973e-01,3.046950697898864746e-01,1.197437942028045654e-01,2.151276320219039917e-01,-5.750413984060287476e-02,-2.791551053524017334e-01,-3.083270788192749023e-02
4.483358860015869141e-01,9.710104763507843018e-02,3.675827682018280029e-01,-2.123481631278991699e-01,-6.440525650978088379e-01,2.336442470550537109e-01,2.322017848491668701e-01,-2.163864672183990479e-02
4.258049428462982178e-01,4.780864715576171875e-01,3.919899761676788330e-01,-7.439723610877990723e-02,-6.416804790496826172e-01,6.849145889282226562e-01,6.158745884895324707e-01,1.456976681947708130e-01
4.066674411296844482e-01,5.755859613418579102e-02,2.077438980340957642e-01,-1.747487187385559082e-01,-5.368587970733642578e-01,2.052188217639923096e-01,1.204590052366256714e-01,7.976510375738143921e-02
5.779054164886474609e-01,3.958297967910766602e-01,4.103526473045349121e-01,-2.195144146680831909e-01,-7.892587780952453613e-01,2.611598372459411621e-01,1.495363414287567139e-01,-1.867913007736206055e-01
6.701844930648803711e-01,8.025353550910949707e-01,3.902765512466430664e-01,-5.982985347509384155e-02,-7.723585963249206543e-01,7.969092726707458496e-01,4.903893172740936279e-01,-3.993871808052062988e-02
4.140834212303161621e-01,6.156948208808898926e-01,4.693824946880340576e-01,-4.457761049270629883e-01,-6.038224101066589355e-01,4.472432732582092285e-01,1.502587348222732544e-01,-1.761448383331298828e-01
2.584542632102966309e-01,-3.421783447265625000e-03,1.931528747081756592e-01,-1.959836781024932861e-01,-2.497324347496032715e-01,3.247203677892684937e-02,9.210608899593353271e-03,-2.642510831356048584e-02
